"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","hand","gender","age","native","lang","id.Ibex","id","Item","Condition","Target","NPTime","audiodur","EarlyStartMessage","TooSlowMessage","Comments"
"197",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","Text","fix","Print",NA,1662562071656,"right","female","25","Tagalog","undefined","dave@hot.com","id",1,"Match",1,500,2000,"false","false","NULL"
"198",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562071656,"right","female","25","Tagalog","undefined","dave@hot.com","id",1,"Match",1,500,2000,"false","false","NULL"
"199",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","Timer","fixtime","End","End",1662562072659,"right","female","25","Tagalog","undefined","dave@hot.com","id",1,"Match",1,500,2000,"false","false","NULL"
"200",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","MouseTracker","mouse","Click","640:521",1662562074946,"right","female","25","Tagalog","undefined","dave@hot.com","id",1,"Match",1,500,2000,"false","false","NULL"
"201",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","MouseTracker","mouse","Click","199:104",1662562075525,"right","female","25","Tagalog","undefined","dave@hot.com","id",1,"Match",1,500,2000,"false","false","NULL"
"202",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","MouseTracker","mouse","Move","x640y521w1280h720t107+0-1t16-9-22t17-28-60t17-71-111t16-53-73t17-71-63t17-73-51t16-61-35t17-30-7t18-5+0t16-1+0t16-4+4t17-4+4t16-12+6t17-3+0t17-1+0t17-6-2t16-8-4t17-2+0t112+1-1t37+0-1t34+0+0t16+1+0t184+1+0t16+3+2t17+20+15t16+54+51t17+100+89t17+117+89t17+94+58t16+29+15",1662562074945,"right","female","25","Tagalog","undefined","dave@hot.com","id",1,"Match",1,500,2000,"false","false","NULL"
"203",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562075524,"right","female","25","Tagalog","undefined","dave@hot.com","id",1,"Match",1,500,2000,"false","false","1;2"
"204",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",6,0,"experiment","NULL","PennController","5","_Trial_","End",1662562075866,"right","female","25","Tagalog","undefined","dave@hot.com","id",1,"Match",1,500,2000,"false","false","NULL"
"205",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","Start",1662562075872,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"206",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","PennController","15","_Header_","Start",1662562075872,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"207",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","PennController","15","_Header_","End",1662562075873,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"208",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","Text","fix","Print",NA,1662562075875,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"209",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562075876,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"210",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","Timer","fixtime","End","End",1662562076880,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"211",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","MouseTracker","mouse","Click","638:513",1662562078700,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"212",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","MouseTracker","mouse","Move","x638y513w1280h720t67+0-7t17-3-14t16-5-22t17-9-29t17-29-79t16-29-62t16-31-51t18-76-92t16-24-21t17-18-12t17-4-2t15-7+0t17-11-4t17-9-2t17-1+0t34-1-1t16-5-2t16-8-3t18-6-1t32-1+0t17-9+3t17-20+2t17-34-5t17-25-7t16-11-4t49+0+1t17+0+1",1662562078699,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"213",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562079386,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","1;2"
"214",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","End",1662562079388,"right","female","25","Tagalog","undefined","dave@hot.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"215",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","PennController","28","_Trial_","Start",1662562079390,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"216",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","PennController","28","_Header_","Start",1662562079390,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"217",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","PennController","28","_Header_","End",1662562079391,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"218",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","Text","fix","Print",NA,1662562079392,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"219",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562079393,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"220",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","Timer","fixtime","End","End",1662562080398,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"221",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","MouseTracker","mouse","Click","630:523",1662562082131,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"222",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","MouseTracker","mouse","Click","308:92",1662562082731,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"223",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","MouseTracker","mouse","Move","x630y523w1280h720t117-6-4t17-14-19t16-18-28t17-24-45t17-34-56t17-41-60t16-37-55t17-18-21t17-16-19t16-16-13t17-10-7t16-16-13t17-14-13t17-10-11t17-10-10t16-15-24t17-10-16t16-5-9t17-2-1t17+0-1t16-1-1t17-2-2t17-2-2t17-1+0t16+0-1t283+2+2t17+9+9t16+25+25t16+41+46t17+51+46t18+70+63t16+63+57",1662562082129,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"224",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562082730,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","1;2"
"225",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","PennController","28","_Trial_","End",1662562083048,"right","female","25","Tagalog","undefined","dave@hot.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"226",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","Start",1662562083057,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"227",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","PennController","6","_Header_","Start",1662562083057,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"228",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","PennController","6","_Header_","End",1662562083058,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"229",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","Text","fix","Print",NA,1662562083063,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"230",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562083064,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"231",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","Timer","fixtime","End","End",1662562084070,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"232",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","MouseTracker","mouse","Click","633:522",1662562086008,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"233",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","MouseTracker","mouse","Click","279:80",1662562086657,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"234",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","MouseTracker","mouse","Move","x633y522w1280h720t86-2-6t16-7-13t17-18-24t17-28-30t17-47-44t16-57-65t18-82-100t16-12-14t16-22-24t84-6-5t16-8-7t18-12-13t15-4-3t17-1-1t17+0-1t16-3-6t17-13-27t17-18-36t17-11-19t16-3-4t199+0+1t67+0+1",1662562086007,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"235",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562086656,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","1;2"
"236",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","End",1662562086847,"right","female","25","Tagalog","undefined","dave@hot.com","id",2,"Match",1,500,2000,"false","false","NULL"
"237",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","PennController","16","_Trial_","Start",1662562086853,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"238",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","PennController","16","_Header_","Start",1662562086853,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"239",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","PennController","16","_Header_","End",1662562086853,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"240",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","Text","fix","Print",NA,1662562086856,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"241",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562086856,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"242",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","Timer","fixtime","End","End",1662562087858,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"243",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","MouseTracker","mouse","Click","647:521",1662562089573,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"244",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","MouseTracker","mouse","Click","292:92",1662562090189,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"245",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","MouseTracker","mouse","Move","x647y521w1280h720t52+0-2t17-3-13t16-8-54t17-32-83t16-42-79t18-65-80t16-63-64t17-47-34t17-15-7t17-14-1t16-5-2t16-12-3t17-7-1t17-4-2t17-4-2t16-8-4t17-4-3t16-6-3t33-2+0t17-4+2t17-8+4t17-2+2",1662562089571,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"246",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562090189,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","1;2"
"247",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",17,0,"experiment","NULL","PennController","16","_Trial_","End",1662562090265,"right","female","25","Tagalog","undefined","dave@hot.com","id",12,"Mismatch_Source",2,500,2000,"false","false","NULL"
"248",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","PennController","21","_Trial_","Start",1662562090269,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"249",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","PennController","21","_Header_","Start",1662562090269,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"250",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","PennController","21","_Header_","End",1662562090270,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"251",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","Text","fix","Print",NA,1662562090271,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"252",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562090271,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"253",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","Timer","fixtime","End","End",1662562091273,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"254",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","MouseTracker","mouse","Click","639:526",1662562093749,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"255",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","MouseTracker","mouse","Click","226:88",1662562094499,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"256",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","MouseTracker","mouse","Move","x639y526w1280h720t55-2-6t17-7-14t16-11-19t17-23-45t17-32-65t17-34-59t16-34-58t33-54-78t34-26-25t16-6-3t17-14-10t17-19-16t17-17-13t16-23-15t17-41-20t16-29-16t17-17-6t17-8-2t16-10-2t17-11-1t17-4-1t33+0+2t17+0+4t16+0+5t17+0+5t17+2+4t17+3+6t16+2+4t16+2+4t34+0+1t83+0+1t251+1+0t16+7+6t16+14+18",1662562093748,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"257",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562094498,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","1;2"
"258",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","PennController","21","_Trial_","End",1662562094727,"right","female","25","Tagalog","undefined","dave@hot.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"259",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","Start",1662562094733,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"260",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","PennController","7","_Header_","Start",1662562094733,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"261",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","PennController","7","_Header_","End",1662562094736,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"262",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","Text","fix","Print",NA,1662562094738,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"263",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562094739,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"264",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","Timer","fixtime","End","End",1662562095746,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"265",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","MouseTracker","mouse","Click","632:517",1662562098138,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"266",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","MouseTracker","mouse","Click","294:100",1662562098762,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"267",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","MouseTracker","mouse","Move","x632y517w1280h720t96+0-2t18-4-10t17-13-24t16-27-42t17-50-90t16-21-37t17-51-70t16-33-35t17-27-25t16-12-11t17-4-2t50+0-1t17-4+0t18-13-6t15-3+0t17-3-2t17-28-24t18-21-21t15-20-15t17-2-1t17-1+0t17-1+0t17+0+1",1662562098136,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"268",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562098761,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","1;2"
"269",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","End",1662562098947,"right","female","25","Tagalog","undefined","dave@hot.com","id",3,"Match",1,500,2000,"false","false","NULL"
"270",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","Start",1662562098954,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"271",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","PennController","12","_Header_","Start",1662562098954,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"272",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","PennController","12","_Header_","End",1662562098955,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"273",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","Text","fix","Print",NA,1662562098958,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"274",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562098958,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"275",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","Timer","fixtime","End","End",1662562099960,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"276",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","MouseTracker","mouse","Click","635:524",1662562102776,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"277",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","MouseTracker","mouse","Click","334:116",1662562103377,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"278",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","MouseTracker","mouse","Move","x635y524w1280h720t37+0-2t17+0-8t16-2-21t17-11-51t17-26-74t17-52-103t16-59-81t17-56-48t17-47-27t16-8-2t18-3+0t15-3+1t17-5+2t17-3+0t100+0+1t17-2+1t16-2+1t17-1+0t17+0+1t17-2+0t16-5+2t16-12+0t18-2+0t265+0+1t17+4+5t17+13+20t17+21+40t16+40+62t17+59+77t17+52+57t16+31+35t17+13+19t66+3+1t17+8+0t17+20+0t16+36+1t17+23+2t17+10+0t16+2+0t17-1-2t17-1-6t16-1-2t17+4-1t17+11-1t16+1+0t34-4+1t16-6+1t17-4+2t17-3+2t16-3+3",1662562102775,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"279",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562103376,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","1;2"
"280",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",13,0,"experiment","NULL","PennController","12","_Trial_","End",1662562104047,"right","female","25","Tagalog","undefined","dave@hot.com","id",8,"Match",1,500,2000,"false","false","NULL"
"281",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","Start",1662562104053,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"282",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","PennController","13","_Header_","Start",1662562104053,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"283",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","PennController","13","_Header_","End",1662562104054,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"284",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","Text","fix","Print",NA,1662562104057,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"285",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562104057,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"286",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","Timer","fixtime","End","End",1662562105059,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"287",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","MouseTracker","mouse","Click","633:514",1662562106914,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"288",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","MouseTracker","mouse","Move","x633y514w1280h720t80-3-13t17-9-19t16-23-50t17-42-90t16-30-58t17-147-232t17-47-46t34-17-6t33+0+2t17+0+3t17-1+1t34-2+0t32-1+2t16-1+11t18+0+25t16-4+45t18-11+55t17-19+34t15-4+4t16-2+2t84+0-1t16-1-2t18-1-4t15+0-5t17-1-6t17+0-3t17+0-3t16+0-3t18-1-8t15+0-15t17+0-12t16+0-8t17+0-1t133+0-3t17+1-1t16+0-1t67+1+0t50+0+0",1662562106912,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"289",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562107970,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","1;2"
"290",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",14,0,"experiment","NULL","PennController","13","_Trial_","End",1662562107972,"right","female","25","Tagalog","undefined","dave@hot.com","id",9,"Match",1,500,2000,"false","false","NULL"
"291",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","PennController","30","_Trial_","Start",1662562107975,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"292",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","PennController","30","_Header_","Start",1662562107975,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"293",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","PennController","30","_Header_","End",1662562107975,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"294",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","Text","fix","Print",NA,1662562107976,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"295",1662562112,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562107976,"right","female","25","Tagalog","undefined","dave@hot.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
